#9202a8c04000641f800000000000cb7c	1809-02-02	Charles Darwin	Shrewsbury
#9202a8c04000641f8000000000020ac3	1749-08-28	Johann Wolfgang von Goethe	Frankfurt
#9202a8c04000641f800000000003dc6c	1766-02-13	Thomas Malthus	Surrey
#9202a8c04000641f8000000000005917	1823-01-08	Alfred Russel Wallace	Llanbadoc
#9202a8c04000641f8000000000010d9a	1797-11-14	Charles Lyell	
#9202a8c04000641f8000000000114253	1744-08-01	Jean-Baptiste Lamarck	Bazentin
#9202a8c04000641f80000000001fa98c	1707-09-07	Georges-Louis Leclerc, Comte de Buffon	Montbard
#9202a8c04000641f8000000000011a50	1711-04-26	David Hume	Edinburgh
#9202a8c04000641f800000000018fa9b	1820-04-27	Herbert Spencer	Derby
#9202a8c04000641f80000000000065ab	1723-06-16	Adam Smith	Kirkcaldy
#9202a8c04000641f800000000462da5a	1785-03-22	Adam Sedgwick	Dent
#9202a8c04000641f80000000001fea72	1817-06-30	Joseph Dalton Hooker	Halesworth
#9202a8c04000641f8000000006e9ac99	
#9202a8c04000641f8000000007606929	
#9202a8c04000641f800000000aab4f9b	
#9202a8c04000641f800000000aab4fde	
#9202a8c04000641f8000000000021021	1859-10-20	John Dewey	Burlington
#9202a8c04000641f800000000003389f	1941-03-26	Richard Dawkins	Nairobi
#9202a8c04000641f8000000000013562	1942-03-28	Daniel Dennett	Boston
#9202a8c04000641f8000000000113068	1861-01-12	James Mark Baldwin	
#9202a8c04000641f800000000001633d	1929-06-10	E. O. Wilson	Birmingham
#9202a8c04000641f8000000000128c02	1861-12-19	Italo Svevo	Trieste
#9202a8c04000641f80000000001cc587	1832-10-02	Edward Burnett Tylor	Camberwell
#9202a8c04000641f800000000000a383	1948-05-15	Brian Eno	Woodbridge
#9202a8c04000641f8000000000056443	1876-01-12	Jack London	San Francisco
#9202a8c04000641f8000000000059732	1840-06-02	Thomas Hardy	Stinsford
#9202a8c04000641f800000000010c961	1890-02-17	Ronald Fisher	East Finchley
#9202a8c04000641f800000000003b0d6	1825-05-04	Thomas Huxley	Ealing
#9202a8c04000641f8000000000016de0	1844-10-15	Friedrich Nietzsche	Röcken
#9202a8c04000641f8000000000059f44	1840-04-02	Émile Zola	Paris
#9202a8c04000641f80000000002010be	1804-09-14	John Gould	Lyme Regis
#9202a8c04000641f80000000002f1a09	1848-08-16	Francis Darwin	Down House
#9202a8c04000641f80000000003f3b0a	1837	Victoria Welby-Gregory, Lady Welby	
#9202a8c04000641f800000000095abbf		David Blitz	Québec
#9202a8c04000641f8000000000eff6d5	1949	Neven Sesardic	Belgrade
#9202a8c04000641f80000000000e0ee3	1921-02-21	John Rawls	Baltimore
#9202a8c04000641f800000000000c344	1904-03-20	B. F. Skinner	Susquehanna Depot
#9202a8c04000641f8000000000209083	1848-05-19	George Romanes	Kingston
#9202a8c04000641f80000000001f624e	1834-04-30	John Lubbock, 1st Baron Avebury	London
#9202a8c04000641f8000000000248b06	1810-11-18	Asa Gray	Sauquot
#9202a8c04000641f80000000006036ab	1887	Salama Moussa	Zagazig
#9202a8c04000641f8000000000adee9f	1832-03-13	J.T. Gulick	Kauai
#9202a8c04000641f8000000000601e7b	1907-09-03	Loren Eiseley	Lincoln
#9202a8c04000641f80000000042b38c1	1963-02	Arthur van Hoff	Netherlands
#9202a8c04000641f80000000009bbf12	1940-09	Kenneth Binmore	
#9202a8c04000641f8000000000129e97	1858-03-15	Liberty Hyde Bailey	South Haven
#9202a8c04000641f80000000002c2358	1926-05-12	George C. Williams	
#9202a8c04000641f800000000001c083	1859-10-18	Henri Bergson	Paris
#9202a8c04000641f800000000bda000e	1847-04-07	Jens Peter Jacobsen	Thisted
