56705
87,4579
87,7906
87,16916
87,16951
88,254
88,255
88,12888
88,12893
88,15924
88,17429
88,17430
89,250
89,2819
89,6417
89,12919
89,12930
89,13140
89,15910
90,186
90,7055
90,7450
90,8397
90,10586
90,12498
90,16244
91,2786
91,2976
91,3113
91,3114
91,3130
91,3134
91,3148
91,3376
91,8688
91,10964
91,12454
91,12456
91,12457
92,240
92,2668
92,3467
92,3877
92,4311
92,5570
92,6923
92,6926
92,7099
92,8171
92,8232
92,13453
92,13454
92,13455
93,345
93,929
93,2174
93,2517
93,2715
93,4804
93,12135
94,91
95,157
95,384
95,452
95,492
95,1577
95,2076
95,4627
95,4849
95,5565
95,9076
95,17318
95,17319
96,922
96,2562
96,5570
96,6990
96,7724
96,9141
96,12651
96,13661
97,63
97,126
97,1644
97,3531
97,5898
97,15123
97,15741
97,16451
98,191
98,273
98,833
98,834
98,1427
98,4827
98,7553
98,7899
99,234
99,1171
100,72
100,1170
101,652
101,3180
101,3491
101,10306
101,10882
102,76
102,994
102,7883
102,12247
102,12490
102,12828
102,13396
102,14190
103,509
103,624
103,954
103,1883
103,2377
103,2467
103,2939
103,3427
103,4888
103,7754
103,9987
104,10
104,91
105,287
105,4331
105,12713
105,13288
106,1006
107,4116
107,7736
107,7846
107,16985
108,9841
108,17176
108,17413
108,17414
109,1728
109,4604
109,4770
109,6796
109,8473
109,9383
109,11611
109,12035
109,12451
110,600
111,3
111,457
111,699
111,838
111,1413
111,1432
111,1492
111,1512
111,2191
111,2936
111,3249
111,3349
111,3432
111,3744
111,4127
111,4359
111,4373
111,4552
111,10197
111,11430
111,11431
112,4623
112,5962
113,6998
113,8102
113,15999
113,16520
113,16521
113,16522
113,16523
113,16524
113,16525
114,266
114,406
114,436
114,969
114,2884
114,12053
115,1364
115,2147
116,3130
116,6669
116,7710
116,10060
116,10061
116,10062
116,10063
116,12810
116,12811
116,12812
116,12813
116,13009
116,14636
116,14637
116,14638
116,14639
116,14640
116,14641
116,14642
116,14643
116,14644
117,83
117,83
117,160
117,235
117,1451
117,4204
117,4252
117,4998
118,148
118,664
118,1854
118,1893
118,2652
118,5981
118,6769
118,7908
118,9891
118,10198
118,10362
118,14689
119,1000
119,6753
120,1419
120,1540
120,1854
120,17794
121,161
121,277
121,277
121,805
121,1407
121,1407
121,2115
121,2169
121,2236
121,2285
121,2424
121,2425
121,2705
121,2761
121,3553
121,4117
121,4170
121,4476
121,11060
121,11114
121,12219
121,12760
121,13098
121,14262
122,1644
123,91
124,8410
124,8587
125,145
125,2538
125,2578
125,2785
125,4672
125,4919
125,5527
125,5528
125,7440
126,63
126,97
126,3531
126,5898
126,15123
126,15741
126,16451
127,133
127,448
127,522
127,11694
128,1459
128,2673
128,5530
128,7057
128,8009
129,3
129,380
129,1492
129,4825
129,7332
129,9142
129,17988
130,189
130,226
130,308
130,553
130,759
130,830
130,1406
130,1450
130,1677
130,2857
130,3764
130,5209
130,6393
130,7501
130,12288
131,419
131,2081
131,3708
131,7424
131,12305
131,12306
131,12307
131,12308
132,14449
133,127
133,431
133,432
133,524
133,533
133,2695
133,4111
133,8190
133,8191
133,8192
133,8193
133,8194
133,8195
133,12093
134,201
134,371
134,1374
134,3523
134,3799
134,10223
134,12132
134,14542
135,191
135,415
136,6280
136,12055
136,14512
136,14515
136,14545
136,15402
136,15404
137,191
137,499
138,144
138,382
138,450
138,1812
138,2347
138,2387
138,2431
138,2774
138,3368
138,3462
138,4122
138,5494
138,6127
138,6738
138,7004
138,7070
138,9349
138,15155
138,17207
139,1991
139,2040
139,3102
139,4232
139,5238
139,5594
139,6240
139,7384
140,522
140,525
140,533
140,3575
140,10735
140,12110
141,3761
142,3
142,3363
142,17321
143,56
143,1042
143,1464
143,2462
143,6286
143,6363
143,8818
143,9015
143,10053
143,10602
143,11455
143,14223
143,14982
144,347
144,17403
145,125
145,2538
145,2578
145,2785
145,4672
145,4919
145,5232
145,5526
145,7661
145,18230
146,2875
146,7758
146,10312
147,294
147,2865
147,3810
147,4973
147,5178
147,5632
147,7307
147,9913
148,118
148,1891
148,1892
148,1893
148,1942
148,18227
148,18228
148,18229
149,1484
149,1803
149,5681
149,5683
149,8495
149,8496
150,171
150,851
150,8753
150,8847
150,10946
150,11793
150,15770
150,15974
150,16666
150,17296
151,388
152,8373
153,208
153,466
153,1464
153,3496
153,3552
153,10602
153,11227
153,11248
154,411
154,4032
154,4036
154,4110
154,5931
154,7254
155,696
155,1193
155,1369
155,2711
155,3454
155,7957
155,8669
155,9166
155,9573
155,9574
155,10136
155,10138
155,10139
155,10140
155,10141
155,10142
156,3701
157,95
157,3055
157,8832
157,17108
157,17109
157,17110
157,17111
157,17112
157,17113
157,17114
158,1745
158,3089
158,4067
158,6318
158,12266
159,228
159,385
159,10782
159,10783
160,117
160,310
160,1781
160,2658
160,4215
160,4791
160,7082
160,9165
160,18159
161,121
161,547
162,14
162,178
162,367
162,414
162,7073
162,14053
162,14418
162,14419
162,15634
162,16068
162,16156
163,851
163,1017
163,2746
163,3006
163,3087
163,3671
163,3829
163,4622
163,6345
163,7395
163,10561
163,10572
163,10593
164,5043
164,10136
164,10315
164,10525
165,119
165,492
165,1000
165,2131
165,2134
166,711
166,9330
167,210
167,291
168,302
168,635
168,3698
168,5979
168,10082
169,261
169,574
169,803
169,2113
169,7225
170,1501
170,6032
171,150
171,219
171,8541
171,8753
171,15759
171,15761
172,992
172,14972
173,7081
173,13070
173,13071
173,14293
173,16936
174,1294
175,4130
175,5843
175,9679
175,14207
175,14384
176,327
176,2095
176,10905
176,12720
176,17482
177,178
177,16088
177,16147
177,16197
178,162
178,177
178,14053
178,15715
178,16075
178,16082
178,16083
178,16088
178,16097
178,16110
179,82
179,276
179,7234
179,7235
179,15599
179,16095
180,611
180,2326
181,586
182,15471
182,16564
182,16565
183,2262
183,15696
184,263
184,448
184,1917
184,4612
184,5389
184,5739
184,7396
184,10016
184,13330
185,747
185,2702
186,90
186,207
186,13350
187,1278
187,1831
187,2241
187,2660
187,5921
187,5927
187,5928
188,358
188,567
188,957
188,1346
188,1549
188,1935
188,4901
188,5841
188,6655
188,7662
188,9846
188,15881
188,16104
188,16112
188,16135
188,16220
189,130
189,226
189,308
189,567
189,759
189,830
189,837
189,1450
189,1677
189,2019
189,3183
189,7501
189,10609
189,12288
190,191
190,544
190,809
190,814
190,816
190,1427
190,1472
190,4406
190,4455
190,4727
190,9455
191,98
191,135
191,137
191,190
191,273
191,415
191,499
191,534
191,535
191,536
191,544
191,814
191,816
191,1427
191,2971
191,3596
191,4620
191,4827
191,7263
191,17015
192,1960
192,2073
193,738
193,8233
194,6868
194,8633
194,9506
194,14132
195,289
195,844
195,1088
196,1497
196,1734
196,7780
197,897
197,1655
198,1648
198,1649
198,5556
198,5578
198,6178
198,8717
198,9665
198,9886
198,9960
198,14706
199,1405
199,1644
200,2161
201,134
201,2428
201,2531
202,1985
202,3761
202,4819
203,1251
203,3387
203,9538
203,13933
204,6366
205,5
205,352
205,1683
205,4203
205,5226
205,9432
205,9433
205,9435
205,9436
205,17416
206,382
206,450
206,2517
206,7081
206,7492
206,10302
207,186
207,214
207,13350
207,13782
208,153
208,2055
208,3049
208,3174
208,3446
208,3701
208,3738
208,5553
208,5567
208,5682
208,8264
208,8309
208,8818
208,9179
208,10104
208,10106
208,10325
208,10448
208,10449
208,10762
208,11272
208,11289
209,2595
209,3434
209,4074
209,10646
210,167
210,291
210,647
210,666
210,701
210,17400
210,17401
212,151
212,388
212,1723
212,1848
212,5853
212,8878
213,217
213,218
213,276
213,7454
213,11284
213,14587
213,15905
213,16082
213,16129
213,16163
213,16218
213,16269
213,16355
213,16634
213,16879
214,207
214,324
214,6488
214,6903
214,7076
214,9848
214,13760
215,91
215,3512
215,5470
215,6952
215,7011
215,7012
215,7013
215,10058
215,10059
215,10964
216,13
216,222
216,414
216,7218
216,7219
216,7221
216,16378
217,213
217,222
217,276
217,10193
217,11756
218,213
218,219
218,7153
218,16129
218,16288
218,16627
218,16904
219,171
219,218
219,261
219,8541
219,14902
219,16288
220,652
220,9475
220,9498
220,10882
220,16937
221,397
221,464
221,8010
221,17220
222,216
222,217
222,7218
222,11756
222,16216
222,16655
222,16881
223,3371
224,3267
225,91
226,130
226,189
226,308
226,505
226,572
226,956
226,3268
226,4714
226,6909
226,7478
226,8533
226,12288
227,12280
228,159
228,630
228,3959
229,3
229,630
229,3886
229,8515
229,8516
229,8517
230,91
231,5
231,334
231,11780
232,3872
232,6439
232,12951
233,91
234,72
234,99
234,1364
235,117
236,385
236,990
236,2982
236,7077
236,8022
236,9340
236,11555
236,11556
237,1038
237,2552
237,6382
237,8485
238,6366
239,987
239,1882
239,10865
239,11427
240,92
240,526
240,529
240,1323
240,3877
240,4161
240,4222
240,5703
240,6751
240,10656
240,13932
241,1822
241,11002
241,11003
242,253
242,2842
242,9857
242,10508
242,11269
242,11311
243,805
243,1969
243,3361
243,5616
243,8045
244,965
245,4364
245,5134
245,6818
246,938
246,955
246,1261
246,2781
246,3313
246,7904
246,11955
246,12173
246,13040
246,15601
246,15602
247,912
247,964
247,1919
247,2414
247,2446
247,3533
247,5027
247,8827
247,10645
247,10714
247,11266
247,11331
247,11374
247,11398
247,11521
247,12591
247,12617
247,13830
247,13846
247,14526
248,383
248,1656
248,2022
248,2023
248,2024
248,10006
248,10217
248,11852
248,12096
248,12796
248,15719
249,287
249,4331
249,5556
249,7770
249,7798
249,8718
249,8763
250,89
250,256
250,5484
250,6064
250,12930
250,13140
250,17334
250,17335
250,17336
250,17337
250,17338
250,17339
251,310
251,1288
251,2513
251,9143
251,9982
251,11367
251,17781
251,17782
251,17783
251,17806
251,17807
251,17818
252,929
252,989
252,1007
252,1398
252,2080
252,2174
252,3662
252,7944
252,8404
252,8620
252,12229
252,12230
252,12231
252,12303
252,12304
252,16925
253,242
253,1769
253,2216
253,2258
253,2420
253,3297
253,4129
253,4428
253,7332
253,12204
253,15666
254,88
254,282
254,11119
254,11821
255,88
255,256
255,12893
255,12927
256,250
256,255
256,6616
256,12927
257,258
257,320
257,5584
257,6987
258,15
258,257
258,259
258,6987
258,7476
259,15
259,258
259,7476
260,15
260,283
260,1600
260,7816
261,169
261,219
261,574
261,8541
261,16627
262,2439
262,3308
262,3523
262,4149
262,5943
262,11638
263,184
263,448
263,1917
263,7396
264,26
264,278
264,565
264,979
264,1230
264,1357
264,1490
264,3343
264,3749
264,4098
264,4427
264,5005
264,5938
264,6380
265,406
265,527
265,653
265,5406
265,10920
265,12680
265,15514
266,114
266,406
266,442
266,638
266,2884
266,2991
266,3992
267,588
267,810
267,818
267,825
267,832
267,1883
268,4364
268,6817
269,397
269,403
269,8010
270,3767
271,2381
271,3248
271,3743
271,3826
271,6264
271,7053
271,8326
271,8732
271,9201
271,15586
272,531
272,1564
272,7754
273,98
273,191
273,616
274,275
274,422
274,1161
274,1165
274,1171
275,27
275,274
275,1157
275,1158
275,1159
275,1164
275,1523
275,2806
275,4901
275,7006
275,7844
275,13150
276,179
276,213
276,217
276,7235
276,12567
277,3
277,65
277,121
277,121
277,144
277,300
277,347
277,363
277,380
277,805
277,1639
277,2761
277,5077
277,11435
278,26
278,264
278,580
278,741
278,893
278,1357
278,1482
278,3749
278,3750
278,4098
278,4427
278,4792
278,5938
279,1913
279,5160
279,8437
279,8438
279,8441
279,8458
279,9379
279,9380
279,10465
279,17001
280,4633
280,5924
281,282
281,1657
281,10224
282,254
282,281
282,10224
283,15
283,260
283,7479
284,826
284,6159
284,7033
284,9633
284,9634
284,11458
284,12288
285,449
285,1315
286,2283
286,7356
287,105
287,249
287,4331
287,4535
287,7892
287,10305
288,351
288,3573
288,12227
289,195
289,844
289,1088
289,3053
289,3256
289,3741
290,2023
290,2026
291,167
291,210
291,647
291,664
291,735
291,5174
291,5674
291,5676
291,8266
291,8485
291,8725
292,6774
293,1050
293,1069
293,5059
293,17394
294,147
294,584
294,2249
294,2327
294,3355
294,4148
294,5962
294,7589
294,12132
295,11697
295,15377
295,15378
295,17332
296,1003
296,1019
296,1395
296,3281
297,15378
298,19
298,553
298,955
298,3273
298,4017
298,7625
298,8035
298,13012
299,91
300,277
300,1871
300,2044
300,2171
300,3854
300,8333
300,8451
300,9176
300,10356
300,10357
300,10358
300,11149
300,11150
301,5501
301,7046
301,14213
302,56
302,168
302,635
302,649
302,1409
302,1499
302,1847
302,2406
302,3473
302,3535
302,3552
302,4785
302,5262
302,6436
302,7463
302,8342
302,9015
302,10082
302,10297
302,10760
302,11057
302,11245
302,11607
302,13842
303,418
303,8210
304,467
304,1477
304,1868
304,1976
304,2185
304,2334
304,2683
304,2714
304,2798
304,2799
304,2800
304,2801
304,3726
304,3727
304,3728
304,3729
304,4057
304,6619
304,7693
305,2288
305,6760
305,12717
305,13404
305,14251
305,17322
305,17323
306,3288
306,8135
306,8136
306,8139
306,15089
307,501
307,579
307,935
307,1284
307,2827
308,130
308,189
308,226
308,759
308,830
308,831
308,1406
308,1450
308,1677
308,5209
308,7501
308,8551
308,12288
309,365
310,160
310,251
310,6506
310,7027
310,11052
311,1315
312,1156
312,1500
312,2507
312,2509
312,4141
312,4764
312,6103
312,9998
313,320
313,1551
313,2229
313,6417
313,11405
313,12902
313,15910
314,11155
314,11156
315,547
316,518
316,1360
316,1362
316,4622
316,6037
316,6461
316,11540
317,1007
317,6201
317,6268
317,16085
318,15567
319,7
319,486
319,1289
319,1290
320,257
320,313
320,2229
320,5584
321,15946
322,3693
322,4049
322,5221
323,1141
324,66
324,214
324,2318
324,3040
324,5242
324,5243
324,6295
324,6544
324,6599
324,13771
324,13772
324,13773
324,13775
324,13776
325,578
325,3261
325,5679
325,16307
326,946
326,960
326,2784
326,4225
326,4765
326,4816
326,16243
327,176
327,1686
327,4889
327,10905
328,450
328,838
328,3806
328,3807
329,91
330,91
330,1143
330,9073
330,12219
330,15292
331,2960
331,3305
331,3402
331,3912
331,5270
331,6623
331,6624
331,7373
332,5934
332,8511
332,8512
332,18226
333,2435
334,2
334,231
334,1632
334,1871
334,8480
334,10303
334,18054
334,18198
335,405
335,447
335,13262
335,13291
335,13706
335,13707
335,13708
335,14561
336,3387
337,36
337,6374
337,6375
337,10294
337,10854
337,15052
338,1644
339,16388
339,16389
339,17170
339,17171
340,1750
340,2836
340,4820
340,4844
341,2218
341,2658
341,9294
341,9443
342,992
342,9026
343,56
343,3548
344,969
344,6051
345,93
347,3
347,144
347,277
347,363
347,382
347,661
347,1642
347,3452
347,3810
347,5494
347,7167
347,8381
347,10055
347,15414
347,15438
347,16017
347,16018
347,16019
348,2486
349,1881
349,2093
349,2731
349,3578
349,4768
349,5401
349,8978
350,974
350,2595
350,7561
351,288
351,1664
351,2280
351,2290
351,2292
351,2294
351,3573
351,6270
351,7128
351,8502
352,5
352,205
352,1683
352,3540
352,4353
352,17810
352,18263
352,18264
353,1567
353,4043
353,9428
353,9429
353,10893
354,965
354,3172
355,630
356,6051
357,28
357,1160
357,7172
357,7703
357,9733
357,10640
357,13442
357,13600
357,13601
357,16253
358,188
358,359
358,648
358,1561
358,1874
358,2784
358,11259
358,11260
358,11261
358,11317
358,14285
359,358
359,957
360,91
361,447
361,448
362,91
363,661
363,1642
363,8331
363,9150
363,11038
363,11635
363,11803
363,14578
364,2070
364,7513
364,8905
365,309
365,380
365,5404
365,13982
365,14601
366,3812
366,3815
366,5039
366,5843
366,6482
366,9964
366,12223
367,162
367,14053
368,3423
368,3435
368,4718
368,6629
368,8818
368,9169
368,9890
368,10457
368,13825
369,484
369,686
369,691
369,1064
369,1066
369,2686
369,9866
369,10590
369,13688
370,1268
370,2669
370,8486
371,134
372,373
372,1642
372,3086
372,3790
372,10130
373,372
374,879
374,1104
374,6555
374,8774
374,9875
374,11715
374,11753
375,376
375,5091
375,5425
375,5426
375,5698
375,6050
375,7947
375,7948
376,375
376,377
376,3386
376,3479
376,3709
376,5698
376,7121
377,376
377,1887
377,3479
377,3565
377,3679
377,3682
377,3683
377,6333
377,8319
378,410
378,7215
378,18258
379,2480
379,4808
379,7708
379,11792
380,129
380,277
380,365
380,1642
380,4812
380,8459
380,9414
380,9415
380,10862
380,11436
380,11871
380,16239
381,4635
381,4636
381,4699
381,4929
381,6642
382,138
382,206
382,347
382,409
382,450
382,1811
382,2774
382,7004
383,248
383,10217
383,17331
384,95
384,4849
384,8647
385,87
385,159
385,236
385,3038
385,3373
385,5951
385,7830
386,404
386,804
386,3431
386,5341
386,6897
386,11981
387,7954
387,18094
388,151
388,212
388,2512
388,3418
389,5696
389,12973
389,12974
389,14944
389,15852
390,4318
390,6744
390,15368
390,15369
390,15373
391,491
391,2640
391,4010
391,4015
391,4025
391,4108
391,7209
391,9692
391,12463
391,12998
391,14550
391,14608
392,1341
392,4027
392,5285
392,7215
392,7217
392,12700
393,511
393,512
393,568
393,1873
393,1876
393,2572
394,398
394,2017
395,10378
396,6531
397,221
397,269
397,811
397,7628
397,8010
397,12283
397,13371
398,394
398,426
398,1047
398,2017
398,3900
398,7953
398,9086
398,11372
399,400
399,2261
399,16685
399,17525
400,399
400,2261
400,6097
400,6577
400,6601
400,6737
400,6742
400,6743
400,10827
400,12429
400,12786
400,12831
401,404
401,7304
401,9501
401,12161
402,7049
402,7056
402,7136
402,9479
402,11392
402,14395
402,15739
403,269
403,404
403,3632
403,5285
403,8120
404,386
404,401
404,403
404,835
404,5341
404,6862
404,8120
404,9502
404,9850
404,12161
404,12274
404,12283
404,12561
404,17200
405,335
405,447
406,114
406,265
406,266
406,442
406,4867
406,12680
406,12720
406,13284
406,13410
406,13415
406,17419
407,5704
407,12526
407,14366
408,2561
408,2712
408,3788
408,4667
408,4668
408,9159
409,661
409,1486
409,2672
409,4922
409,8937
409,10244
410,23
410,378
410,462
410,464
410,2654
410,3527
410,7015
410,7215
410,7235
410,7711
410,14053
410,17516
410,18258
411,154
411,1246
411,1248
411,3155
411,3724
411,4396
411,5931
412,76
412,4045
412,4911
413,8174
413,9481
413,12333
413,16509
413,16513
414,162
414,216
414,416
414,4749
414,12513
414,14421
414,14422
414,16156
414,16230
414,16293
414,16364
414,16378
414,16668
414,16674
414,16678
415,135
415,841
415,2964
415,7263
416,414
416,6821
416,8061
416,9480
416,16225
416,16230
416,16371
416,16610
416,16677
416,16935
417,16258
417,16345
417,16695
418,303
418,1234
418,1236
418,2020
418,4121
418,4351
418,6532
418,8210
418,8722
418,15952
418,15953
419,131
419,4201
419,6062
420,1231
420,1232
420,3227
420,3242
420,3243
420,3244
420,5877
420,8094
420,9627
420,14778
421,501
421,543
421,544
421,2041
421,7676
421,7684
421,7685
421,7688
421,7691
421,9834
422,274
422,1167
423,462
423,2659
423,4150
423,8080
423,8082
424,955
424,1261
424,1295
424,1344
424,9263
424,9264
424,11586
424,12804
425,2240
425,8372
426,398
426,3792
426,3900
426,4860
426,10906
427,667
427,1019
427,2219
427,2937
428,429
428,999
428,3610
428,4306
428,5820
428,6202
428,6203
428,12198
428,16051
429,428
429,432
429,999
429,3610
429,4335
429,6202
429,6203
429,6204
429,6245
429,12499
430,455
430,564
430,1521
430,1522
430,1614
430,1615
431,133
431,432
431,433
431,442
431,3624
431,4111
431,8195
431,8638
431,9590
432,133
432,429
432,431
432,4335
433,431
433,442
433,1706
434,442
434,1313
434,14248
435,4676
435,10710
435,12954
435,13994
435,14197
435,16513
436,114
436,442
436,459
436,2666
436,2991
436,5813
436,10390
436,11015
436,11062
437,7028
437,7029
438,3226
438,4237
439,440
439,567
439,9519
440,439
440,482
440,971
440,2644
440,4237
440,5506
440,6565
440,9519
441,458
441,1828
441,1843
441,2555
441,4104
441,6565
441,12022
442,69
442,266
442,406
442,431
442,433
442,434
442,436
442,1313
442,2991
442,6410
442,8406
442,9590
443,449
443,458
443,3126
443,4449
443,6632
443,6931
443,10212
443,11632
443,13090
443,16780
443,17902
444,2192
444,4003
445,458
445,8594
446,6124
447,68
447,335
447,361
447,405
447,448
447,5389
447,13262
447,13291
447,13708
447,14561
448,68
448,127
448,184
448,263
448,361
448,447
448,5399
448,13269
449,285
449,443
449,1315
449,1316
449,10213
450,138
450,206
450,328
450,382
450,494
450,2774
450,5038
451,605
451,2191
451,2201
451,2619
451,3047
451,3437
451,6628
451,6800
451,8000
451,8078
451,8239
451,9670
451,9682
451,9683
451,15629
452,95
452,4543
453,2131
453,2134
453,8029
454,61
454,1782
454,2105
454,3744
454,3815
454,4003
454,4004
454,4405
454,6584
454,6804
454,9609
454,13316
454,16280
454,16858
455,430
455,469
455,591
455,1457
455,1543
455,1614
455,1615
455,1878
455,1967
455,1972
455,2401
455,3016
455,3628
455,3630
455,5559
455,6726
455,6734
455,8027
455,8028
456,479
456,3546
456,3616
456,11283
456,12408
456,12409
456,16530
456,16531
457,111
457,3261
457,5330
457,6040
457,9441
458,441
458,443
458,445
458,1172
458,1843
458,3126
458,3404
458,3405
458,4104
458,10919
458,11910
458,15518
459,436
459,1706
459,5700
459,11015
459,13172
460,7061
460,8395
460,13559
460,13658
461,1843
461,3611
461,3612
461,4104
462,410
462,423
462,2659
462,3167
462,5031
462,5221
462,7215
462,10193
462,10527
462,14909
462,18258
463,464
463,7711
464,410
464,463
464,4045
464,7250
464,7629
464,17220
465,1555
465,1729
465,1986
465,7144
465,12400
466,153
466,3297
467,304
467,1477
467,1724
467,1780
467,1976
467,2170
467,2185
467,2622
467,2722
467,2723
467,2724
467,2725
467,4057
467,7693
468,1502
468,16953
468,16954
468,16955
468,16956
468,16957
468,16958
468,16959
468,16960
469,455
469,1146
469,1611
469,1615
469,4316
469,5720
469,6471
469,7294
469,9273
469,10570
469,12594
469,12611
469,12612
469,12822
470,1378
471,57
471,1126
471,1305
471,1841
471,4717
472,2986
472,3494
472,17389
473,825
473,898
473,899
473,904
473,2021
473,2383
473,3719
473,3759
473,4131
473,7855
473,7856
473,7900
473,16855
474,2
475,477
475,480
475,7017
475,10773
475,11034
475,13602
475,13603
476,495
476,1187
476,1612
476,2227
476,2703
476,10359
476,12020
477,475
477,480
477,3528
478,4248
478,5416
478,9533
478,13758
478,13759
478,15656
479,456
480,34
480,475
480,477
480,1004
480,3451
480,4073
480,7017
480,10772
480,10773
480,11034
481,1175
481,10648
481,13011
482,440
482,483
482,650
482,9172
482,12154
482,13265
483,482
483,930
483,4753
483,9172
484,369
484,6038
484,9866
484,10294
485,824
485,1243
485,5601
485,9777
485,9778
485,9780
486,319
486,577
486,987
486,1747
486,2205
486,2213
486,5635
487,31
487,865
487,5009
487,6017
487,7333
487,7768
487,13743
488,708
488,872
488,875
488,4670
488,6098
488,6122
488,6123
488,9053
488,10863
489,496
489,498
489,539
489,4238
489,5637
489,5638
489,7668
489,9468
490,554
490,662
490,1191
490,3858
490,4794
490,8795
491,391
491,4099
491,7261
491,9692
491,9693
491,12032
491,12345
491,12429
491,12489
491,13141
491,14007
492,95
492,165
493,520
493,521
493,523
493,1638
494,450
494,2282
494,2286
494,3816
495,476
495,1187
495,4662
495,7017
496,489
496,505
496,1627
496,1689
